Id,PageType,PageId,UserId,SessionId,TimeSpent,FirstPing,LastPing,ActiveTimeOnPage,IPAdress,ScrollDistance,CountryCode
440,feed,n/a,ab0cea24-04ea-4dec-9031-3a10de47839f,b3985433-2ead-446b-bdbf-5443966e2a74,0,2020-06-14 15:44:10.6821086,2020-06-14 15:44:10.6821086,0,47.12.34.86,0,CA
441,feed,n/a,c2a7caa0-5306-4dce-a188-f327ddc8e44f,f6156306-5ec3-4752-99fb-0525ed519358,0,2020-06-14 15:44:38.6766984,2020-06-14 15:44:38.6766984,0,186.26.117.142,0,CR
442,profile,c2a7caa0-5306-4dce-a188-f327ddc8e44f,c2a7caa0-5306-4dce-a188-f327ddc8e44f,ab71ad68-ee94-40ac-9412-08e09b238944,91,2020-06-14 15:45:11.1454806,2020-06-14 15:46:42.4908662,90.431,186.26.117.142,0,CR
443,feed,n/a,c2a7caa0-5306-4dce-a188-f327ddc8e44f,4b545723-4a9b-43d6-be6f-fe109fa70419,270,2020-06-14 15:47:12.5740408,2020-06-14 15:51:42.9544805,11.638,186.26.117.142,0,CR
444,feed,n/a,8b098b06-510c-4d7d-bd7a-160efc149488,993a21ab-f2e3-4e04-b0d0-9e755d868d26,0,2020-06-14 15:56:57.8751798,2020-06-14 15:56:57.8751798,0,2.80.72.132,0,PT
445,feed,n/a,b4954807-5747-4061-8438-051209e85031,728f0004-6502-4549-a6e0-fb5712993140,0,2020-06-14 15:59:18.9603313,2020-06-14 15:59:18.9603313,0,95.248.129.120,0,IT
446,feed,n/a,tbd,d7b97cb1-af58-47fd-b547-8c383bf24439,150,2020-06-14 15:59:29.8010533,2020-06-14 16:02:00.3667176,107.984,181.167.196.201,24840,AR
447,feed,n/a,b4954807-5747-4061-8438-051209e85031,7a40eb12-8864-4d65-80de-8d2cdfb93fdb,0,2020-06-14 16:01:29.6661394,2020-06-14 16:01:29.6661394,0,95.248.129.120,0,IT
448,feed,n/a,b4954807-5747-4061-8438-051209e85031,db0acd58-dab2-45b6-b76a-1bd1ac17e786,30,2020-06-14 16:01:43.3670602,2020-06-14 16:02:13.8469556,16.364,95.248.129.120,0,IT
449,feed,n/a,f9922eaa-0864-4f1a-90d9-518a450b3726,a7020703-d83e-449e-a798-424ed8adc1e5,1591,2020-06-14 16:06:27.5337607,2020-06-14 16:32:58.9007744,23.234,138.0.119.140,0,--
450,feed,n/a,tbd,5ce367d9-8d7f-4586-b86a-4be8d4d37f47,30,2020-06-14 16:10:57.0239186,2020-06-14 16:11:27.3864359,31.045,154.160.1.77,2128,--
451,feed,n/a,28eb0410-bfe4-6416-d904-662e31a2503d,51fc48a2-eb6e-4bb0-b8f6-bc97f70dc496,1651,2020-06-14 16:11:23.9869769,2020-06-14 16:38:54.9988794,194.664,179.7.136.112,0,PE
452,feed,n/a,tbd,ee4f4bef-9f5a-4d38-a24d-4d4ade83765f,0,2020-06-14 16:18:57.5870782,2020-06-14 16:18:57.5870782,0,181.174.107.221,0,--
453,feed,n/a,tbd,ad5da3a3-2329-453f-a965-48a1dd8a3c9d,0,2020-06-14 16:19:00.2108235,2020-06-14 16:19:00.2108235,0,181.174.107.221,0,--
454,feed,n/a,tbd,8e645f68-ee0c-4696-a75a-973a043b5aa2,0,2020-06-14 16:19:08.7390425,2020-06-14 16:19:08.7390425,0,181.174.107.221,0,--
455,feed,n/a,tbd,45c2402a-7174-42e7-856b-5919789f9eb8,0,2020-06-14 16:21:23.7401253,2020-06-14 16:21:23.7401253,0,148.102.115.3,0,US
456,feed,n/a,tbd,135464df-cb9f-47b5-88bd-64e62b25ebb8,0,2020-06-14 16:21:27.5471493,2020-06-14 16:21:27.5471493,0,148.102.115.3,0,US
457,feed,n/a,c545b571-e654-4a68-9478-82ba4fcbc759,db287fdf-1736-4b6e-b4ac-5957484935eb,31,2020-06-14 16:21:38.0083009,2020-06-14 16:22:09.8534067,5.566,213.74.87.132,0,TR
458,profile,c545b571-e654-4a68-9478-82ba4fcbc759,c545b571-e654-4a68-9478-82ba4fcbc759,78767214-860a-4a3c-b080-4b6f82a02b12,60,2020-06-14 16:22:21.1656890,2020-06-14 16:23:21.6882912,16.285,213.74.87.132,600,TR
459,feed,n/a,9478f11c-63e8-4622-9884-dcfe444e8e0e,6516905d-b205-4a8f-bf77-2f7769168c2b,0,2020-06-14 16:23:48.2521718,2020-06-14 16:23:48.2521718,0,151.20.178.115,0,IT
460,feed,n/a,c545b571-e654-4a68-9478-82ba4fcbc759,03919c8d-fb33-4652-b750-affe37543c8c,91,2020-06-14 16:24:06.5193240,2020-06-14 16:25:38.2043022,44.029,213.74.87.132,800,TR
461,feed,n/a,tbd,24a99543-f88c-42aa-90e2-3140fe00633b,0,2020-06-14 16:26:43.6044113,2020-06-14 16:26:43.6044113,0,62.11.3.123,0,IT
462,feed,n/a,tbd,dbf39157-3d13-42d7-8178-d6ce07264abc,0,2020-06-14 16:28:12.2499100,2020-06-14 16:28:12.2499100,0,62.11.3.123,0,IT
463,feed,n/a,tbd,b69af02f-cc2e-4f20-94f2-76baaa833a2a,0,2020-06-14 16:28:18.4344799,2020-06-14 16:28:18.4344799,0,62.11.3.123,0,IT
464,explore,n/a,tbd,9243c16d-577c-41a3-90df-e1401e10a588,0,2020-06-14 16:28:21.7286194,2020-06-14 16:28:21.7286194,0,62.11.3.123,0,IT
465,feed,n/a,tbd,fbfbb146-3108-4e2b-9dca-aba931428fb2,0,2020-06-14 16:29:08.9181876,2020-06-14 16:29:08.9181876,0,189.228.105.184,0,MX
466,feed,n/a,tbd,85bf6f75-d0ba-415f-b512-994a1eb21383,0,2020-06-14 16:32:36.4426847,2020-06-14 16:32:36.4426847,0,186.46.174.223,0,EC
467,feed,n/a,tbd,5e6add7b-7e95-4baa-91ef-574ce5fd40a3,180,2020-06-14 16:33:28.7764067,2020-06-14 16:36:29.2936665,18.917,191.99.129.218,0,CL
468,feed,n/a,930bb352-dd45-4281-9a28-574fe4c368c4,7a21874a-1b0d-4c80-818e-355a427dc293,0,2020-06-14 16:36:36.6188065,2020-06-14 16:36:36.6188065,0,190.137.9.63,0,AR
469,feed,n/a,6eb68ea9-a625-4d3c-98e3-d11d600560cd,f39d879f-eae5-4479-942e-117f045b3f90,0,2020-06-14 16:39:14.5297920,2020-06-14 16:39:14.5297920,0,154.179.98.88,0,--
470,feed,n/a,6eb68ea9-a625-4d3c-98e3-d11d600560cd,11eecbb5-b196-4d8a-a830-a34e408bc063,0,2020-06-14 16:39:31.1019818,2020-06-14 16:39:31.1019818,0,154.179.98.88,0,--
471,feed,n/a,6eb68ea9-a625-4d3c-98e3-d11d600560cd,46283537-c4c9-41be-aca5-d9d41737b949,31,2020-06-14 16:39:37.5185042,2020-06-14 16:40:08.6179849,11.601,154.179.98.88,0,--
472,feed,n/a,6eb68ea9-a625-4d3c-98e3-d11d600560cd,b4777b34-a6d3-4f10-baef-3fe95612b64e,0,2020-06-14 16:39:59.7041582,2020-06-14 16:39:59.7041582,0,154.179.98.88,0,--
473,feed,n/a,6eb68ea9-a625-4d3c-98e3-d11d600560cd,a814c464-e2b0-4ea1-8a9d-dab93fa983f2,0,2020-06-14 16:40:29.7567574,2020-06-14 16:40:29.7567574,0,154.179.98.88,0,--
474,feed,n/a,6eb68ea9-a625-4d3c-98e3-d11d600560cd,b1bebcb5-e44a-4ba8-9b74-ec8962744ab6,0,2020-06-14 16:40:53.6171262,2020-06-14 16:40:53.6171262,0,154.179.98.88,0,--
475,explore,n/a,6eb68ea9-a625-4d3c-98e3-d11d600560cd,4d809958-a31c-4805-b144-b6d1278e161d,0,2020-06-14 16:40:58.1599128,2020-06-14 16:40:58.1599128,0,154.179.98.88,0,--
476,feed,n/a,tbd,a18edd0c-48c2-42ef-b95b-21c68894ca92,0,2020-06-14 16:41:55.1443096,2020-06-14 16:41:55.1443096,0,190.218.237.96,0,PA
477,feed,n/a,tbd,bfaa5f06-076b-42a0-8188-70710e631a6b,0,2020-06-14 16:42:30.3365325,2020-06-14 16:42:30.3365325,0,190.121.34.112,0,CL
478,feed,n/a,6eb68ea9-a625-4d3c-98e3-d11d600560cd,05148248-664b-458e-9d74-7ce24b86ff52,0,2020-06-14 16:43:13.7259276,2020-06-14 16:43:13.7259276,0,154.179.98.88,0,--
479,feed,n/a,tbd,6ea3f181-9edc-478e-8924-dbbae0f2085d,0,2020-06-14 16:44:58.4611127,2020-06-14 16:44:58.4611127,0,190.216.125.222,0,AR
480,feed,n/a,tbd,a2f5b0c0-4b38-4472-a9a2-a448613bb9f3,0,2020-06-14 16:45:34.0351482,2020-06-14 16:45:34.0351482,0,196.200.32.99,0,KE
481,feed,n/a,tbd,5f489278-1cf6-4394-a394-122e35ef5da7,0,2020-06-14 16:45:38.3591657,2020-06-14 16:45:38.3591657,0,92.98.154.203,0,AE
482,feed,n/a,tbd,d9710401-0849-410a-a8e0-8a69529fd4bc,0,2020-06-14 16:47:37.8373622,2020-06-14 16:47:37.8373622,0,181.188.161.102,0,--
483,feed,n/a,253b630b-78c6-461a-b68b-b50e57e0908f,a81d7a1e-7994-45f7-98c7-316e804eb06d,0,2020-06-14 16:50:19.5218598,2020-06-14 16:50:19.5218598,0,186.66.170.159,0,EC
484,feed,n/a,tbd,c1188fcc-5994-428d-987d-a7363792980a,0,2020-06-14 16:50:24.8664392,2020-06-14 16:50:24.8664392,0,81.35.163.189,0,ES
485,feed,n/a,tbd,a56e154e-79a6-4b3e-ace5-f27bec78ed68,0,2020-06-14 16:50:28.3444438,2020-06-14 16:50:28.3444438,0,81.35.163.189,0,ES
486,profile,c2f39356-03bb-4090-978b-c830051bdc74,c2f39356-03bb-4090-978b-c830051bdc74,035a9b51-45ef-4608-a244-59c43f8c5826,0,2020-06-14 16:50:32.3338374,2020-06-14 16:50:32.3338374,0,81.35.163.189,0,ES
487,feed,n/a,tbd,d0392252-a0d6-4901-ad26-91773c4c9203,0,2020-06-14 16:56:46.0776455,2020-06-14 16:56:46.0776455,0,66.249.73.65,0,US
488,feed,n/a,tbd,4f58de08-f639-45ae-8f88-efd7fab41d87,78181,2020-06-14 16:58:29.3302242,2020-06-15 14:41:30.8080006,18.832,201.114.164.44,0,MX
489,feed,n/a,tbd,0be80e10-9db7-4bf3-ae65-96390ac99674,0,2020-06-14 16:58:55.9083986,2020-06-14 16:58:55.9083986,0,190.121.34.112,0,CL
490,feed,n/a,c1e89a96-b5e7-4075-886a-a49c0c557e02,e70f935b-473e-49de-8763-193a9079eb60,0,2020-06-14 17:00:39.1042395,2020-06-14 17:00:39.1042395,0,181.54.0.35,0,CO
491,feed,n/a,tbd,23fe9443-0743-4986-b575-31ae51d1e20e,0,2020-06-14 17:00:45.7623532,2020-06-14 17:00:45.7623532,0,181.54.0.35,0,CO
492,explore,n/a,tbd,2bc697cd-4649-45b7-b9a0-d9a96f61ff8f,0,2020-06-14 17:04:40.9983173,2020-06-14 17:04:40.9983173,0,66.249.73.68,0,US
493,feed,n/a,tbd,d36c7f6b-c336-41f3-83bf-3fdaa1b0d4c9,0,2020-06-14 17:06:47.9487693,2020-06-14 17:06:47.9487693,0,181.112.8.184,0,EC
494,profile,3944,null,ea88a096-2aa3-489e-a7a2-3ec974479e1b,0,2020-06-14 17:06:55.5057507,2020-06-14 17:06:55.5057507,0,66.249.73.86,0,US
495,feed,n/a,90eab749-2b2b-42ab-b213-c044c9c8d5c8,e59b49d7-58a8-4300-bbe0-4b1588d552e3,0,2020-06-14 17:09:31.8476370,2020-06-14 17:09:31.8476370,0,195.23.181.231,0,PT
496,profile,90eab749-2b2b-42ab-b213-c044c9c8d5c8,90eab749-2b2b-42ab-b213-c044c9c8d5c8,d4598b71-789f-44ba-8c49-57cf13601a32,61,2020-06-14 17:09:44.5579585,2020-06-14 17:10:45.7898402,27.161,195.23.181.231,0,PT
497,feed,n/a,tbd,4ba2b358-b1f6-463e-972d-6087a255402d,0,2020-06-14 17:09:55.3248600,2020-06-14 17:09:55.3248600,0,82.51.35.26,0,IT
498,feed,n/a,tbd,6acad243-cbee-4f60-88c0-5404148a8b26,76850,2020-06-14 17:15:13.5280449,2020-06-15 14:36:03.7720868,78.205,176.230.34.170,400,IL
499,profile,iskra,null,13495bd7-01c6-4460-9cfd-89818195d348,0,2020-06-14 17:15:27.6847802,2020-06-14 17:15:27.6847802,0,66.249.73.88,0,US
500,profile,casimpiscos,null,19b62358-5f40-4573-9891-dec0292d67a4,0,2020-06-14 17:15:51.7511502,2020-06-14 17:15:51.7511502,0,66.249.73.86,0,US
501,profile,ambar.padilla,null,2cd46e08-65ae-4c0f-81e1-c44679b370c1,0,2020-06-14 17:17:09.4091838,2020-06-14 17:17:09.4091838,0,66.249.73.88,0,US
502,feed,n/a,tbd,641f57cf-74aa-4b37-9a96-2dc163d519ce,0,2020-06-14 17:23:13.8665427,2020-06-14 17:23:13.8665427,0,181.176.99.209,0,PE
503,feed,n/a,b2ced2cb-74d4-4fdb-bdf6-f1a7133349e0,8ae4ad60-a76e-44f8-92b1-e118165c6a2a,0,2020-06-14 17:24:11.3318633,2020-06-14 17:24:11.3318633,0,188.78.239.49,0,ES
504,feed,n/a,tbd,4380b0a8-f241-4515-aa0f-4dfc57923179,0,2020-06-14 17:25:50.4792356,2020-06-14 17:25:50.4792356,0,130.25.220.237,0,IT
505,feed,n/a,tbd,771f4123-99e6-460a-b83f-2411590b17dc,0,2020-06-14 17:26:07.3016262,2020-06-14 17:26:07.3016262,0,130.25.220.237,0,IT
506,feed,n/a,tbd,0941b574-b0e6-4472-b94d-58989a3edceb,0,2020-06-14 17:26:17.0773726,2020-06-14 17:26:17.0773726,0,130.25.220.237,0,IT
507,feed,n/a,tbd,17b512f6-d253-4de5-9bf9-d5511df79253,0,2020-06-14 17:26:36.5821892,2020-06-14 17:26:36.5821892,0,130.25.220.237,0,IT
508,feed,n/a,tbd,034727fb-2df9-4574-8610-c478da8b748b,0,2020-06-14 17:26:39.6743812,2020-06-14 17:26:39.6743812,0,130.25.220.237,0,IT
509,feed,n/a,tbd,c926bdf7-d228-4d37-a9bf-bcfdd02c2fdc,0,2020-06-14 17:27:09.7541692,2020-06-14 17:27:09.7541692,0,130.25.220.237,0,IT
510,feed,n/a,tbd,0158576c-7a34-4ca3-9318-5577da744b0b,0,2020-06-14 17:27:34.7802862,2020-06-14 17:27:34.7802862,0,130.25.220.237,0,IT
511,feed,n/a,tbd,fb3060e7-ad13-4e81-a99b-16f188fcaab9,0,2020-06-14 17:27:39.5927837,2020-06-14 17:27:39.5927837,0,130.25.220.237,0,IT
512,feed,n/a,tbd,77e5ca9b-8440-42a9-9ae0-c64ddb4ef1bd,0,2020-06-14 17:28:10.5382497,2020-06-14 17:28:10.5382497,0,130.25.220.237,0,IT
513,feed,n/a,tbd,fac004e9-0c01-4b2c-839a-de0e8925acc5,0,2020-06-14 17:28:15.0374850,2020-06-14 17:28:15.0374850,0,130.25.220.237,0,IT
514,feed,n/a,tbd,8237b861-e9e1-4ef2-a932-8b8a44dec633,210,2020-06-14 17:28:36.3494833,2020-06-14 17:32:06.8795435,2.797,130.25.220.237,0,IT
515,feed,n/a,f7aaeaaa-a8b9-4090-958b-6a8a0db5a827,d2341a85-1cb6-426b-94c2-85f6742b7e6c,0,2020-06-14 17:36:37.8856992,2020-06-14 17:36:37.8856992,0,77.124.67.232,0,IL
516,feed,n/a,f7aaeaaa-a8b9-4090-958b-6a8a0db5a827,a5644ea6-8b49-49d6-847e-bfd0a9673959,270,2020-06-14 17:36:46.4718918,2020-06-14 17:41:17.1960378,3.671,77.124.67.232,0,IL
517,feed,n/a,4ef099db-0e59-42c8-83d1-bb779a0a6c60,01856ffc-543c-40e4-be56-f9717de491c5,211,2020-06-14 17:38:49.3310668,2020-06-14 17:42:20.7503110,103.31,85.138.222.53,0,PT
518,feed,n/a,7750c893-b78e-4fb6-9868-c12a28b1ab85,c31f56a4-d4b3-49f0-93f6-af10d00f3608,30,2020-06-14 17:41:22.4301860,2020-06-14 17:41:52.7955743,12.565,176.230.224.194,0,IL
519,profile,f9922eaa-0864-4f1a-90d9-518a450b3726,f9922eaa-0864-4f1a-90d9-518a450b3726,2501c870-b17f-4ebc-8cc2-e05eefe5a9fe,0,2020-06-14 17:42:06.3759725,2020-06-14 17:42:06.3759725,0,138.0.119.140,0,--
520,feed,n/a,137a4c1d-aaea-4b90-be46-4981e89e50ae,880acb67-3902-4038-90a6-b55ddf0c2389,90,2020-06-14 17:44:16.6049237,2020-06-14 17:45:46.9597253,37.221,138.0.119.140,0,--
521,feed,n/a,35d4f9b5-3f81-400b-ad21-e92d4eed2363,d8dc6074-d57a-4767-92e4-c7ccb8fe9a2f,0,2020-06-14 17:44:32.2743286,2020-06-14 17:44:32.2743286,0,79.47.214.103,0,IT
522,profile,137a4c1d-aaea-4b90-be46-4981e89e50ae,137a4c1d-aaea-4b90-be46-4981e89e50ae,19475b85-a9ce-46d6-8765-ff6263510e3b,61,2020-06-14 17:46:07.3126867,2020-06-14 17:47:09.0418302,15.501,138.0.119.140,0,--
523,profile,137a4c1d-aaea-4b90-be46-4981e89e50ae,137a4c1d-aaea-4b90-be46-4981e89e50ae,934db440-607b-4a7f-9f08-fe600aee8122,0,2020-06-14 17:47:29.1691119,2020-06-14 17:47:29.1691119,0,138.0.119.140,0,--
524,profile,137a4c1d-aaea-4b90-be46-4981e89e50ae,137a4c1d-aaea-4b90-be46-4981e89e50ae,2a487f8b-1107-4659-b9bb-9f69b5a9a497,0,2020-06-14 17:47:33.8319473,2020-06-14 17:47:33.8319473,0,138.0.119.140,0,--
525,feed,n/a,tbd,1b4ea0df-cb0e-4289-9390-8197494f2eb7,511,2020-06-14 17:50:09.8157006,2020-06-14 17:58:40.8892000,29.314,84.91.80.237,0,PT
526,feed,n/a,f4110e08-fdf6-4536-a070-e74d07ebd5ad,58e745a2-f90f-402f-a3ac-771a6703ddf8,0,2020-06-14 18:00:39.9611754,2020-06-14 18:00:39.9611754,0,190.6.154.179,0,DO
527,feed,n/a,d268f6ae-4a2c-420a-85b4-19beec9d566c,16e51dcb-978d-4170-9c1f-338b27ed0315,0,2020-06-14 18:02:00.3968727,2020-06-14 18:02:00.3968727,0,81.34.174.19,0,ES
528,feed,n/a,tbd,86b922cf-f3d8-4436-bc2d-aa9afbd6205a,420,2020-06-14 18:03:18.5387899,2020-06-14 18:10:19.1285358,6.506,37.77.113.96,0,IT
529,feed,n/a,tbd,590c6507-8506-4056-a6fe-9b6ea687bbde,60,2020-06-14 18:13:01.6281461,2020-06-14 18:14:02.2436228,33.15,179.7.55.156,0,PE
530,feed,n/a,914cb3fd-cc9b-4fea-96f8-3a374cd0354d,6d2afaa2-e0a1-4653-b6aa-376a501979cc,0,2020-06-14 18:14:01.2639724,2020-06-14 18:14:01.2639724,0,181.61.2.56,0,CO
531,feed,n/a,914cb3fd-cc9b-4fea-96f8-3a374cd0354d,132aa92f-7a6c-43a7-a4a4-67a2a630c0aa,0,2020-06-14 18:14:20.8832175,2020-06-14 18:14:20.8832175,0,181.61.2.56,0,CO
532,profile,914cb3fd-cc9b-4fea-96f8-3a374cd0354d,914cb3fd-cc9b-4fea-96f8-3a374cd0354d,9c1a3be4-c6dc-472b-9281-958d891e5e57,60,2020-06-14 18:14:26.8662193,2020-06-14 18:15:26.9958865,38.325,181.61.2.56,499,CO
533,feed,n/a,tbd,40e485e9-8c99-4377-bc45-9cb168fa280a,0,2020-06-14 18:15:02.6938887,2020-06-14 18:15:02.6938887,0,181.33.7.16,0,CO
534,profile,914cb3fd-cc9b-4fea-96f8-3a374cd0354d,914cb3fd-cc9b-4fea-96f8-3a374cd0354d,6f61d903-9520-426e-8129-10d2c1908ad1,0,2020-06-14 18:15:39.9629409,2020-06-14 18:15:39.9629409,0,181.61.2.56,0,CO
535,explore,n/a,914cb3fd-cc9b-4fea-96f8-3a374cd0354d,1da65beb-2480-4d09-a22c-d08becafac72,0,2020-06-14 18:15:47.8481053,2020-06-14 18:15:47.8481053,0,181.61.2.56,0,CO
536,feed,n/a,914cb3fd-cc9b-4fea-96f8-3a374cd0354d,8ddddf80-b2c4-4264-a0b5-a2cd1cc9f536,0,2020-06-14 18:15:54.0480492,2020-06-14 18:15:54.0480492,0,181.61.2.56,0,CO
537,profile,914cb3fd-cc9b-4fea-96f8-3a374cd0354d,914cb3fd-cc9b-4fea-96f8-3a374cd0354d,c1997f94-3110-4b01-9d49-05b497df750d,0,2020-06-14 18:16:14.3890015,2020-06-14 18:16:14.3890015,0,181.61.2.56,0,CO
538,feed,n/a,tbd,2f706469-3c25-4fbe-bf92-f6efc41d790c,0,2020-06-14 18:20:25.6989883,2020-06-14 18:20:25.6989883,0,68.112.208.46,0,US
539,feed,n/a,tbd,23207080-8a55-49ae-a687-5f868b6d11da,4412,2020-06-14 18:20:50.2301323,2020-06-14 19:34:22.6492456,70.867,190.11.4.97,102,EC
540,feed,n/a,37199fc7-ea1e-4a9a-97dc-016b3b7e30a1,595d6c08-c113-43c4-be53-b78fa383a5b6,0,2020-06-14 18:24:17.6094223,2020-06-14 18:24:17.6094223,0,181.50.185.193,0,CO
541,feed,n/a,37199fc7-ea1e-4a9a-97dc-016b3b7e30a1,a5324582-0762-4de1-a768-25efcd6c790d,0,2020-06-14 18:24:51.4676657,2020-06-14 18:24:51.4676657,0,181.50.185.193,0,CO
542,feed,n/a,tbd,20ace171-3f36-49a3-a20e-828861e8c6fe,0,2020-06-14 18:26:35.6222826,2020-06-14 18:26:35.6222826,0,79.181.14.72,0,IL
543,feed,n/a,a52cb386-dcf1-4057-9a7f-f4a839233025,b9fcf336-ada6-4a11-af77-b84b0c62bb26,30,2020-06-14 18:36:04.5729251,2020-06-14 18:36:34.7823919,14.599,84.109.196.28,2000,IL
544,profile,a52cb386-dcf1-4057-9a7f-f4a839233025,a52cb386-dcf1-4057-9a7f-f4a839233025,6fb2f444-c75d-4a8b-86cf-fc6992287f08,69749,2020-06-14 18:36:51.2335335,2020-06-15 13:59:20.5171490,25.812,84.109.196.28,400,IL
545,feed,n/a,tbd,6093359d-49bd-45c4-ae50-401ee26a3051,0,2020-06-14 18:36:51.7041777,2020-06-14 18:36:51.7041777,0,190.238.134.216,0,PE
546,feed,n/a,tbd,25eca07d-1cb7-41c7-afc3-104de110b2d4,31,2020-06-14 18:36:59.9415872,2020-06-14 18:37:31.0802147,15.889,190.238.134.216,0,PE
547,profile,6b726bd1-e40f-43b2-ad56-2c313a340164,null,6f7feab1-7264-485b-92f4-c1de976420e5,30,2020-06-14 18:37:16.3119804,2020-06-14 18:37:47.0780724,24.408,190.238.134.216,0,PE
548,profile,jamiebsummers,null,f88395f7-9e76-4189-bef9-47cf33a637b7,0,2020-06-14 18:37:41.5135263,2020-06-14 18:37:41.5135263,0,190.238.134.216,0,PE
549,feed,n/a,0214a47b-d476-46f9-9647-10aceeb8638d,2b36321d-4c33-4907-84cc-e3142fc40958,0,2020-06-14 18:37:47.3276733,2020-06-14 18:37:47.3276733,0,82.60.48.173,0,IT
550,feed,n/a,95efce04-0f63-4466-a021-fd211d74b470,3a7dd877-5d8e-4b43-a379-a9743315c315,0,2020-06-14 18:38:19.7513681,2020-06-14 18:38:19.7513681,0,190.107.40.107,0,BO
551,feed,n/a,6520b224-6d7f-42f4-a9d1-3f209373bf1e,3fcd4182-a0a2-4ff9-900b-aea8c008497c,0,2020-06-14 18:38:22.2965723,2020-06-14 18:38:22.2965723,0,190.148.50.29,0,GT
552,feed,n/a,tbd,7a8cbaf3-66a5-421c-bc30-f37e7633510f,0,2020-06-14 18:38:25.4946102,2020-06-14 18:38:25.4946102,0,181.174.107.141,0,--
553,feed,n/a,tbd,0438f50d-86c0-43e1-ac91-e912f55b8fd8,0,2020-06-14 18:38:31.5525684,2020-06-14 18:38:31.5525684,0,190.148.50.29,0,GT
554,feed,n/a,tbd,feccf711-2ce9-40f3-be5f-22090b7935cb,0,2020-06-14 18:38:42.6975961,2020-06-14 18:38:42.6975961,0,181.174.107.141,0,--
555,feed,n/a,0f099a1b-c1e5-433c-837d-0b74860cfc6f,37a73c03-90af-4b7d-a17b-13c0b0423aa9,0,2020-06-14 18:46:51.4263055,2020-06-14 18:46:51.4263055,0,201.196.87.13,0,CR
556,feed,n/a,tbd,d1e1715e-ab44-4820-b47b-e73696203b28,0,2020-06-14 18:57:00.1454213,2020-06-14 18:57:00.1454213,0,130.25.220.237,0,IT
557,feed,n/a,tbd,7846a926-fc10-4ecc-882e-a8746e2bc78f,0,2020-06-14 18:57:20.4367643,2020-06-14 18:57:20.4367643,0,130.25.220.237,0,IT
558,feed,n/a,tbd,dcee9ad4-4024-43fb-98b3-f1d4066f8c73,0,2020-06-14 18:57:32.5141567,2020-06-14 18:57:32.5141567,0,130.25.220.237,0,IT
559,feed,n/a,tbd,bbcd3645-ab2b-4e02-8d6c-60c1b2ef6daf,0,2020-06-14 18:57:52.9212938,2020-06-14 18:57:52.9212938,0,130.25.220.237,0,IT
560,feed,n/a,tbd,cc4a7719-3679-415a-a194-2e181cd91417,0,2020-06-14 18:58:09.4125200,2020-06-14 18:58:09.4125200,0,130.25.220.237,0,IT
561,feed,n/a,tbd,47ca673a-2580-4eb7-8809-438b5a9baeea,0,2020-06-14 18:58:38.1050614,2020-06-14 18:58:38.1050614,0,130.25.220.237,0,IT
562,feed,n/a,tbd,2ca41316-b64e-4a6a-bad2-590dc0144854,0,2020-06-14 18:58:47.3212372,2020-06-14 18:58:47.3212372,0,130.25.220.237,0,IT
563,feed,n/a,tbd,18c24449-f96d-4cea-9642-72876c9d87fb,961,2020-06-14 18:59:38.2058307,2020-06-14 19:15:39.6803860,9.259,130.25.220.237,0,IT
564,feed,n/a,809bacad-d92b-40ce-80a3-e2e03b05eaa1,83586c2e-38ce-4c8d-91ce-f545b24bfe1f,0,2020-06-14 19:03:01.1266318,2020-06-14 19:03:01.1266318,0,186.86.214.60,0,CO
565,feed,n/a,6eb68ea9-a625-4d3c-98e3-d11d600560cd,097359fa-f3e9-41d7-9260-6871e9921e3e,0,2020-06-14 19:04:03.6940540,2020-06-14 19:04:03.6940540,0,154.179.98.88,0,--
566,feed,n/a,6eb68ea9-a625-4d3c-98e3-d11d600560cd,fc90c70a-d52c-4fac-8761-2fa064da1c9c,0,2020-06-14 19:08:24.4100383,2020-06-14 19:08:24.4100383,0,154.179.98.88,0,--
567,feed,n/a,tbd,65b20d17-452a-4b73-98d2-eea630ed0a77,780,2020-06-14 19:08:37.3710276,2020-06-14 19:21:37.6331638,23.804,154.179.98.88,0,--
568,feed,n/a,4ef099db-0e59-42c8-83d1-bb779a0a6c60,1ec20081-5d60-44e9-b26a-441528a58602,0,2020-06-14 19:11:16.1898563,2020-06-14 19:11:16.1898563,0,85.138.222.53,0,PT
569,profile,4ef099db-0e59-42c8-83d1-bb779a0a6c60,4ef099db-0e59-42c8-83d1-bb779a0a6c60,d216f22a-bfda-4285-be8d-507748683c3c,0,2020-06-14 19:11:22.5800873,2020-06-14 19:11:22.5800873,0,85.138.222.53,0,PT
570,feed,n/a,b9024a13-c83b-47ad-83a9-95061eb682de,46da5475-ca34-4c4c-a8c3-f75cb1a1ff02,0,2020-06-14 19:11:45.1441716,2020-06-14 19:11:45.1441716,0,187.191.31.243,0,MX
571,profile,4ef099db-0e59-42c8-83d1-bb779a0a6c60,4ef099db-0e59-42c8-83d1-bb779a0a6c60,43a38c5e-714b-42ad-8977-556a5abc7efd,0,2020-06-14 19:11:47.4403100,2020-06-14 19:11:47.4403100,0,85.138.222.53,0,PT
572,feed,n/a,de762662-35a6-4271-ab98-0bf97c5942ad,90a931cb-18a3-49c5-b643-f9d84fc271fe,30,2020-06-14 19:11:56.4230055,2020-06-14 19:12:26.5810105,15.501,181.199.47.91,0,EC
